"Appendix 3. Upper 25% quantile of Evolutionary Distinctiveness across 9,755 lepidosaur species and respective threat status according to the IUCN Red List.",,,,
,,,,
Infraorder,species,status,x,
Scincoidea,Paracontias_vermisaurus,DD,23.69354742,
Scincoidea,Parvoscincus_jimmymcguirei,UA,16.97867821,
Scincoidea,Parvoscincus_steerei,LC,21.5634211,
Scincoidea,Pinoyscincus_coxi,LC,16.16707975,
Scincoidea,Pinoyscincus_mindanensis,NT,17.26463837,
Scincoidea,Platysaurus_broadleyi,UA,17.15494607,
Scincoidea,Platysaurus_capensis,UA,17.97686713,
Scincoidea,Platysaurus_guttatus,UA,19.36936286,
Scincoidea,Platysaurus_imperator,VU,19.4607943,
Scincoidea,Platysaurus_intermedius,LC,19.6620596,
Scincoidea,Platysaurus_lebomboensis,UA,18.33990219,
Scincoidea,Platysaurus_maculatus,UA,19.44519161,
Scincoidea,Platysaurus_minor,UA,20.35769055,
Scincoidea,Platysaurus_mitchelli,UA,27.16754013,
Scincoidea,Platysaurus_monotropis,UA,20.88765774,
Scincoidea,Platysaurus_ocellatus,UA,19.31632078,
Scincoidea,Platysaurus_orientalis,UA,19.9471858,
Scincoidea,Platysaurus_pungweensis,LC,20.49156363,
Scincoidea,Platysaurus_relictus,NT,19.11572763,
Scincoidea,Platysaurus_torquatus,LC,19.91472923,
Scincoidea,Plestiodon_quadrilineatus,UA,24.27383776,
Scincoidea,Plestiodon_tamdaoensis,UA,17.63330445,
Scincoidea,Prasinohaema_flavipes,LC,15.93224661,
Scincoidea,Proscelotes_aenea,UA,17.58887457,
Scincoidea,Proscelotes_arnoldi,UA,17.13466694,
Scincoidea,Proscelotes_eggeli,UA,17.426595,
Scincoidea,Pseudoacontias_angelorum,EN,18.210659,
Scincoidea,Pseudoacontias_madagascariensis,DD,17.97429477,
Scincoidea,Pseudoacontias_menamainty,CR,17.86925768,
Scincoidea,Pseudoacontias_unicolor,VU,17.57861517,
Scincoidea,Pseudocordylus_langi,NT,24.96641149,
Scincoidea,Ristella_beddomii,LC,16.7925689,
Scincoidea,Ristella_guentheri,DD,16.47399376,
Scincoidea,Ristella_rurkii,DD,16.06900999,
Scincoidea,Ristella_travancorica,DD,16.10150966,
Scincoidea,Saiphos_equalis,UA,17.79779668,
Scincoidea,Scelotes_anguineus,UA,18.51742359,
Scincoidea,Scelotes_arenicolus,UA,15.84321198,
Scincoidea,Scelotes_caffer,UA,17.44335784,
Scincoidea,Scelotes_mirus,UA,16.40624777,
Scincoidea,Scincella_gemmingeri,LC,15.73850946,
Scincoidea,Scincella_lateralis,LC,15.70541312,
Scincoidea,Scincella_modesta,UA,18.81672856,
Scincoidea,Scincella_potanini,UA,16.89238527,
Scincoidea,Scincella_reevesii,UA,16.66959804,
Scincoidea,Scincella_rupicola,UA,15.74548891,
Scincoidea,Scincella_tsinlingensis,UA,19.02347724,
Scincoidea,Scincopus_fasciatus,DD,22.56277011,
Scincoidea,Scincus_albifasciatus,UA,15.83984488,
Scincoidea,Scolecoseps_acontias,DD,16.78004319,
Scincoidea,Scolecoseps_boulengeri,UA,16.58660523,
Scincoidea,Scolecoseps_litipoensis,DD,16.58660523,
Scincoidea,Sepsina_alberti,LC,16.03179978,
Scincoidea,Sepsina_bayoni,UA,15.83657572,
Scincoidea,Sepsophis_punctatus,UA,21.80110549,
Scincoidea,Silvascincus_murrayi,UA,17.43653056,
Scincoidea,Silvascincus_tryoni,LC,17.43653056,
Scincoidea,Sirenoscincus_mobydick,UA,17.9130832,
Scincoidea,Sirenoscincus_yamagishii,EN,17.9130832,
Scincoidea,Smaug_giganteus,VU,39.72051781,
Scincoidea,Sphenomorphus_acutus,LC,21.81129865,
Scincoidea,Sphenomorphus_apalpebratus,UA,33.51388952,
Scincoidea,Sphenomorphus_buenloicus,UA,31.335542,
Scincoidea,Sphenomorphus_cyanolaemus,NT,21.62003,
Scincoidea,Sphenomorphus_diwata,DD,27.14182672,
Scincoidea,Sphenomorphus_incognitus,UA,35.84284033,
Scincoidea,Sphenomorphus_indicus,UA,38.28699353,
Scincoidea,Sphenomorphus_maculatus,UA,35.84284033,
Scincoidea,Sphenomorphus_multisquamatus,UA,31.48233164,
Scincoidea,Sphenomorphus_praesignis,UA,46.81376428,
Scincoidea,Sphenomorphus_sabanus,UA,21.62003,
Scincoidea,Sphenomorphus_sarasinorum,UA,38.29755507,
Scincoidea,Sphenomorphus_simus,UA,38.29755507,
Scincoidea,Sphenomorphus_stellatus,UA,46.81376428,
Scincoidea,Sphenomorphus_tonkinensis,UA,31.335542,
Scincoidea,Sphenomorphus_variegatus,UA,31.48233164,
Scincoidea,Tetradactylus_africanus,LC,20.1900638,
Scincoidea,Tetradactylus_breyeri,VU,21.23747781,
Scincoidea,Tetradactylus_eastwoodae,EX,19.9821737,
Scincoidea,Tetradactylus_ellenbergeri,UA,20.24083953,
Scincoidea,Tetradactylus_seps,UA,20.73225817,
Scincoidea,Tetradactylus_tetradactylus,UA,21.64577036,
Scincoidea,Tetradactylus_udzungwensis,EN,19.48396209,
Scincoidea,Tracheloptychus_madagascariensis,LC,18.85852625,
Scincoidea,Tracheloptychus_petersi,VU,18.85852625,
Scincoidea,Trachylepis_acutilabris,UA,17.22165772,
Scincoidea,Trachylepis_aurata,LC,23.05194033,
Scincoidea,Trachylepis_socotrana,LC,15.83234849,
Scincoidea,Trachylepis_tessellata,LC,24.22067038,
Scincoidea,Trachylepis_vittata,LC,23.05194033,
Scincoidea,Tropidophorus_baconi,UA,28.80184602,
Scincoidea,Tropidophorus_baviensis,UA,15.77680651,
Scincoidea,Tropidophorus_beccarii,UA,18.68478933,
Scincoidea,Tropidophorus_berdmorei,UA,22.52632352,
Scincoidea,Tropidophorus_boehmei,UA,23.28168737,
Scincoidea,Tropidophorus_brookei,UA,23.47826461,
Scincoidea,Tropidophorus_cocincinensis,UA,35.05554173,
Scincoidea,Tropidophorus_davaoensis,LC,21.93559688,
Scincoidea,Tropidophorus_grayi,LC,30.2677062,
Scincoidea,Tropidophorus_hangnam,UA,15.71111771,
Scincoidea,Tropidophorus_iniquus,UA,22.08464228,
Scincoidea,Tropidophorus_latiscutatus,DD,16.14559285,
Scincoidea,Tropidophorus_matsuii,UA,17.19387574,
Scincoidea,Tropidophorus_microlepis,UA,23.71767138,
Scincoidea,Tropidophorus_micropus,UA,19.65779291,
Scincoidea,Tropidophorus_misaminius,LC,17.36522092,
Scincoidea,Tropidophorus_mocquardii,LC,21.58587758,
Scincoidea,Tropidophorus_murphyi,UA,17.65878385,
Scincoidea,Tropidophorus_noggei,UA,15.82149848,
Scincoidea,Tropidophorus_partelloi,LC,17.39448392,
Scincoidea,Tropidophorus_perplexus,UA,21.75874043,
Scincoidea,Tropidophorus_robinsoni,UA,22.94756877,
Scincoidea,Tropidophorus_sinicus,UA,43.70486581,
Scincoidea,Tropidophorus_thai,UA,23.02657774,
Scincoidea,Tumbunascincus_luteilateralis,LC,20.41267106,
Scincoidea,Typhlosaurus_braini,UA,17.40727331,
Scincoidea,Typhlosaurus_lomiae,VU,15.65106366,
Scincoidea,Typhlosaurus_meyeri,UA,17.40727331,
Scincoidea,Tytthoscincus_aesculeticola,UA,42.57346145,
Scincoidea,Tytthoscincus_atrigularis,LC,28.06334194,
Scincoidea,Tytthoscincus_biparietalis,EN,20.88643282,
Scincoidea,Tytthoscincus_hallieri,UA,24.97819631,
Scincoidea,Tytthoscincus_parvus,UA,21.71986335,
Scincoidea,Voeltzkowia_lineata,LC,15.72702691,
Scincoidea,Voeltzkowia_rubrocaudata,LC,17.19464647,
Scincoidea,Xantusia_bezyi,LC,25.05579635,
Scincoidea,Xantusia_bolsonae,DD,21.16211114,
Scincoidea,Xantusia_extorris,LC,19.65419754,
Scincoidea,Xantusia_gilberti,UA,22.33048099,
Scincoidea,Xantusia_gracilis,VU,27.13280346,
Scincoidea,Xantusia_henshawi,LC,27.13280346,
Scincoidea,Xantusia_riversiana,LC,30.27372513,
Scincoidea,Xantusia_sanchezi,LC,19.65419754,
Scincoidea,Xantusia_sherbrookei,UA,22.33048099,
Scincoidea,Xantusia_wigginsi,UA,21.6442638,
Scincoidea,Zonosaurus_aeneus,LC,22.25359498,
Scincoidea,Zonosaurus_boettgeri,VU,19.83279836,
Scincoidea,Zonosaurus_maximus,VU,23.84305188,
Scincoidea,Zonosaurus_tsingy,LC,17.2704243,
Serpentes,Achalinus_ater,LC,20.07820214,
Serpentes,Achalinus_formosanus,LC,19.90688083,
Serpentes,Achalinus_hainanus,VU,19.92056985,
Serpentes,Achalinus_jinggangensis,CR,19.40571553,
Serpentes,Achalinus_meiguensis,LC,20.06496842,
Serpentes,Achalinus_niger,LC,19.41309589,
Serpentes,Achalinus_rufescens,LC,19.87825491,
Serpentes,Achalinus_spinalis,LC,18.68382534,
Serpentes,Achalinus_werneri,VU,18.93932488,
Serpentes,Acrantophis_dumerili,LC,25.55001163,
Serpentes,Acrantophis_madagascariensis,LC,25.55001163,
Serpentes,Acrochordus_arafurae,LC,46.47011074,
Serpentes,Acrochordus_granulatus,LC,41.60192854,
Serpentes,Acrochordus_javanicus,LC,41.60192854,
Serpentes,Afronatrix_anoscopus,LC,16.41928811,
Serpentes,Alluaudina_bellyi,LC,18.35638839,
Serpentes,Alluaudina_mocquardi,EN,18.35638839,
Serpentes,Amerotyphlops_reticulatus,LC,16.06832647,
Serpentes,Amerotyphlops_tasymicris,EN,17.2972976,
Serpentes,Amphiesma_stolatum,UA,29.76868901,
Serpentes,Amplorhinus_multimaculatus,UA,25.21763475,
Serpentes,Anilios_polygrammicus,UA,16.94859871,
Serpentes,Anilios_silvia,UA,17.28499942,
Serpentes,Anilius_scytale,UA,71.20078843,
Serpentes,Anomalepis_aspinosus,UA,35.29462098,
Serpentes,Anomalepis_colombia,UA,35.52786616,
Serpentes,Anomalepis_flavapices,UA,38.1448884,
Serpentes,Anomalepis_mexicanus,DD,36.11956426,
Serpentes,Anoplohydrus_aemulans,DD,15.71539431,
Serpentes,Aplopeltura_boa,LC,46.61749474,
Serpentes,Aspidelaps_lubricus,UA,17.05227394,
Serpentes,Aspidelaps_scutatus,UA,17.05227394,
Serpentes,Aspidomorphus_lineaticollis,UA,17.43961652,
Serpentes,Aspidomorphus_muelleri,LC,17.43961652,
Serpentes,Aspidomorphus_schlegelii,UA,18.71394964,
Serpentes,Aspidura_ceylonensis,UA,20.90000126,
Serpentes,Aspidura_trachyprocta,UA,21.73324157,
Serpentes,Asthenodipsas_laevis,LC,39.9793259,
Serpentes,Asthenodipsas_lasgalenensis,UA,22.98710904,
Serpentes,Asthenodipsas_malaccanus,LC,26.47029001,
Serpentes,Asthenodipsas_tropidonotus,UA,20.31770103,
Serpentes,Asthenodipsas_vertebralis,LC,20.31770103,
Serpentes,Atretium_schistosum,LC,18.25484465,
Serpentes,Azemiops_feae,LC,26.03894356,
Serpentes,Azemiops_kharini,UA,26.03894356,
Serpentes,Balanophis_ceylonensis,NT,15.87778167,
Serpentes,Bamanophis_dorri,LC,17.95162904,
Serpentes,Bitia_hydroides,LC,18.06259121,
Serpentes,Bitis_arietans,UA,26.33326859,
Serpentes,Bitis_parviocula,UA,15.74953095,
Serpentes,Bitis_worthingtoni,UA,24.18139472,
Serpentes,Boa_constrictor,UA,22.13899422,
Serpentes,Bolyeria_multocarinata,EX,51.43923582,
Serpentes,Bothrolycus_ater,UA,20.42951652,
Serpentes,Brachyophidium_rhodogaster,LC,26.41546463,
Serpentes,Brachyurophis_approximans,UA,18.23463683,
Serpentes,Brygophis_coulangesi,VU,19.14499679,
Serpentes,Buhoma_depressiceps,UA,30.29472748,
Serpentes,Buhoma_procterae,VU,29.69891057,
Serpentes,Buhoma_vauerocegae,UA,27.32903759,
Serpentes,Bungarus_flaviceps,LC,24.48232241,
Serpentes,Calabaria_reinhardtii,UA,53.15536387,
Serpentes,Calliophis_bivirgata,LC,20.26134697,
Serpentes,Calliophis_intestinalis,LC,20.26134697,
Serpentes,Calloselasma_rhodostoma,LC,26.14820943,
Serpentes,Candoia_aspera,UA,20.28477485,
Serpentes,Candoia_bibroni,LC,18.25436668,
Serpentes,Candoia_carinata,UA,15.79785632,
Serpentes,Candoia_paulsoni,UA,18.57753608,
Serpentes,Candoia_superciliosa,LC,15.77187865,
Serpentes,Cantoria_violacea,LC,17.25775549,
Serpentes,Casarea_dussumieri,EN,51.43923582,
Serpentes,Cathetorhinus_melanocephalus,UA,71.90915423,
Serpentes,Cerastes_boehmei,UA,16.11362119,
Serpentes,Cerastes_cerastes,UA,16.63008338,
Serpentes,Cerastes_gasperettii,LC,16.65937863,
Serpentes,Cerastes_vipera,LC,18.9185291,
Serpentes,Charina_bottae,LC,20.86908128,
Serpentes,Charina_umbratica,UA,20.86908128,
Serpentes,Coelognathus_radiatus,LC,15.70423425,
Serpentes,Cyclotyphlops_deharvengi,UA,26.73004869,
Serpentes,Cylindrophis_aruensis,UA,20.02684743,
Serpentes,Cylindrophis_boulengeri,UA,21.42575939,
Serpentes,Cylindrophis_engkariensis,DD,21.45564211,
Serpentes,Cylindrophis_isolepis,UA,20.12970117,
Serpentes,Cylindrophis_lineatus,DD,20.10006279,
Serpentes,Cylindrophis_maculatus,UA,17.71305755,
Serpentes,Cylindrophis_melanotus,UA,19.61097617,
Serpentes,Cylindrophis_opisthorhodus,UA,20.38812674,
Serpentes,Cylindrophis_ruffus,LC,21.88074858,
Serpentes,Cylindrophis_yamdena,UA,21.1111871,
Serpentes,Daboia_russelii,UA,17.18825623,
Serpentes,Deinagkistrodon_acutus,UA,31.91722874,
Serpentes,Diadophis_punctatus,LC,22.63196378,
Serpentes,Dieurostus_dussumieri,LC,20.42448913,
Serpentes,Dipsina_multimaculata,UA,18.69872195,
Serpentes,Ditypophis_vivax,LC,25.59242967,
Serpentes,Dromicodryas_bernieri,LC,20.13113667,
Serpentes,Dromicodryas_quadrilineatus,LC,20.13113667,
Serpentes,Echiopsis_curta,NT,19.24066888,
Serpentes,Echis_carinatus,UA,18.76040566,
Serpentes,Epacrophis_boulengeri,DD,23.30661687,
Serpentes,Epacrophis_drewesi,DD,24.03650508,
Serpentes,Epacrophis_reticulatus,UA,23.71518017,
Serpentes,Epictia_tenella,UA,16.63807229,
Serpentes,Eristicophis_macmahoni,UA,18.26695296,
Serpentes,Erpeton_tentaculatum,LC,16.02606556,
Serpentes,Eryx_jayakari,LC,16.36063805,
Serpentes,Eryx_muelleri,UA,16.51336977,
Serpentes,Exiliboa_placata,VU,34.34133685,
Serpentes,Farancia_abacura,LC,17.5125817,
Serpentes,Farancia_erytrogramma,LC,17.5125817,
Serpentes,Fimbrios_klossi,LC,20.9542927,
Serpentes,Fimbrios_smithi,DD,20.9542927,
Serpentes,Garthius_chaseni,LC,31.58378541,
Serpentes,Gerrhopilus_andamanensis,UA,27.56184855,
Serpentes,Gerrhopilus_ater,UA,32.13892395,
Serpentes,Gerrhopilus_beddomii,DD,31.69021471,
Serpentes,Gerrhopilus_bisubocularis,DD,29.75517327,
Serpentes,Gerrhopilus_ceylonicus,UA,29.69295929,
Serpentes,Gerrhopilus_depressiceps,UA,28.36209857,
Serpentes,Gerrhopilus_floweri,DD,29.77284498,
Serpentes,Gerrhopilus_fredparkeri,UA,28.60692446,
Serpentes,Gerrhopilus_hades,UA,31.1894343,
Serpentes,Gerrhopilus_hedraeus,DD,31.3680629,
Serpentes,Gerrhopilus_inornatus,UA,29.06580938,
Serpentes,Gerrhopilus_manilae,DD,30.02972411,
Serpentes,Gerrhopilus_mcdowelli,DD,28.80404904,
Serpentes,Gerrhopilus_mirus,UA,32.59305357,
Serpentes,Gerrhopilus_oligolepis,DD,27.68067936,
Serpentes,Gerrhopilus_thurstoni,DD,30.28092061,
Serpentes,Gerrhopilus_tindalli,DD,30.22930315,
Serpentes,Grayia_caesar,UA,18.17745331,
Serpentes,Grayia_ornata,UA,17.0723139,
Serpentes,Grayia_smithii,UA,17.0723139,
Serpentes,Grayia_tholloni,UA,20.71644877,
Serpentes,Grypotyphlops_acutus,LC,26.107502,
Serpentes,Hapsidophrys_lineatus,UA,15.70172327,
Serpentes,Helminthophis_flavoterminatus,UA,36.79509509,
Serpentes,Helminthophis_frontalis,DD,34.55441147,
Serpentes,Helminthophis_praeocularis,UA,35.97818564,
Serpentes,Helophis_schoutedeni,UA,16.30263825,
Serpentes,Hemachatus_haemachatus,LC,19.29269906,
Serpentes,Hemerophis_socotrae,NT,19.10718976,
Serpentes,Hemiaspis_damelii,UA,16.51123223,
Serpentes,Hemiaspis_signata,UA,16.51123223,
Serpentes,Hemibungarus_calligaster,LC,23.37656011,
Serpentes,Herpetoreas_burbrinki,UA,22.15610193,
Serpentes,Herpetoreas_platyceps,UA,20.67805143,
Serpentes,Herpetoreas_sieboldii,DD,17.93567115,
Serpentes,Heteroliodon_occipitalis,LC,16.23420995,
Serpentes,Homoroselaps_dorsalis,NT,16.53681388,
Serpentes,Homoroselaps_lacteus,UA,16.53681388,
Serpentes,Hormonotus_modestus,UA,21.67463103,
Serpentes,Hypnale_hypnale,UA,18.32609232,
Serpentes,Hypnale_nepa,LC,20.31340161,
Serpentes,Hypnale_zara,UA,18.32609232,
Serpentes,Hypsiscopus_matannensis,DD,18.87972705,
Serpentes,Hypsiscopus_plumbea,LC,18.87972705,
Serpentes,Inyoka_swazicus,NT,21.78801016,
Serpentes,Laticauda_semifasciata,NT,15.98486784,
Serpentes,Leioheterodon_geayi,LC,25.56152474,
Serpentes,Leioheterodon_madagascariensis,LC,19.47047791,
Serpentes,Leioheterodon_modestus,LC,19.47047791,
Serpentes,Lemuriatyphlops_reuteri,DD,15.73057376,
Serpentes,Leptotyphlops_kafubi,UA,23.60125823,
Serpentes,Lichanura_orcutti,UA,21.6733786,
Serpentes,Lichanura_trivirgata,LC,21.6733786,
Serpentes,Liotyphlops_albirostris,UA,27.24087413,
Serpentes,Liotyphlops_anops,UA,30.48937267,
Serpentes,Liotyphlops_argaleus,LC,27.86791374,
Serpentes,Liotyphlops_beui,LC,26.76137954,
Serpentes,Liotyphlops_caissara,UA,27.57467515,
Serpentes,Liotyphlops_haadi,UA,27.84115803,
Serpentes,Liotyphlops_schubarti,DD,27.417325,
Serpentes,Liotyphlops_ternetzii,UA,26.09315288,
Serpentes,Liotyphlops_trefauti,UA,26.59904284,
Serpentes,Liotyphlops_wilderi,UA,27.10279675,
Serpentes,Loxocemus_bicolor,LC,35.74034301,
Serpentes,Lycodryas_inornatus,VU,19.76734382,
Serpentes,Lycognathophis_seychellensis,EN,17.18515676,
Serpentes,Macropisthodon_flaviceps,LC,15.64186605,
Serpentes,Madagascarophis_fuchsi,UA,16.19856442,
Serpentes,Madatyphlops_arenarius,LC,16.64200611,
Serpentes,Madatyphlops_boettgeri,LC,17.85693477,
Serpentes,Madatyphlops_calabresii,UA,16.72004912,
Serpentes,Madatyphlops_comorensis,DD,19.3561437,
Serpentes,Madatyphlops_cuneirostris,UA,17.47569084,
Serpentes,Madatyphlops_decorsei,LC,16.15592368,
Serpentes,Madatyphlops_leucocephalus,UA,15.74098738,
Serpentes,Madatyphlops_madagascariensis,DD,17.52176441,
Serpentes,Madatyphlops_mucronatus,DD,16.54288358,
Serpentes,Madatyphlops_ocularis,DD,17.60709445,
Serpentes,Madatyphlops_platyrhynchus,DD,15.67088369,
Serpentes,Manolepis_putnami,LC,20.36887903,
Serpentes,Melanophidium_bilineatum,VU,22.43941162,
Serpentes,Melanophidium_punctatum,LC,20.48749115,
Serpentes,Melanophidium_wynaudense,LC,20.54768058,
Serpentes,Micrelaps_bicoloratus,LC,28.42212701,
Serpentes,Micrelaps_boettgeri,UA,28.45941316,
Serpentes,Micrelaps_muelleri,LC,28.53248917,
Serpentes,Micrelaps_tchernovi,UA,28.09793835,
Serpentes,Micrelaps_vaillanti,UA,29.62184288,
Serpentes,Micropechis_ikaheka,UA,20.81934116,
Serpentes,Micropisthodon_ochraceus,LC,23.48520249,
Serpentes,Micruroides_euryxanthus,LC,28.26111851,
Serpentes,Mimophis_mahfalensis,LC,16.55685205,
Serpentes,Mitophis_asbolepis,UA,17.40297673,
Serpentes,Mitophis_leptipileptus,UA,15.79369038,
Serpentes,Montaspis_gilvomaculata,UA,16.31014687,
Serpentes,Montatheris_hindii,UA,18.43547733,
Serpentes,Myriopholis_adleri,UA,17.83621924,
Serpentes,Myriopholis_albiventer,LC,18.15059055,
Serpentes,Myriopholis_algeriensis,LC,23.62603455,
Serpentes,Myriopholis_blanfordi,UA,21.92531975,
Serpentes,Myriopholis_boueti,LC,15.99478132,
Serpentes,Myriopholis_braccianii,UA,17.58433045,
Serpentes,Myriopholis_burii,DD,19.65628505,
Serpentes,Myriopholis_cairi,UA,19.36087873,
Serpentes,Myriopholis_erythraeus,UA,21.6415053,
Serpentes,Myriopholis_filiformis,DD,19.28007005,
Serpentes,Myriopholis_ionidesi,UA,20.02902305,
Serpentes,Myriopholis_longicauda,UA,27.21983458,
Serpentes,Myriopholis_macrorhyncha,UA,17.52105644,
Serpentes,Myriopholis_macrura,DD,17.71482831,
Serpentes,Myriopholis_narirostris,LC,19.25490427,
Serpentes,Myriopholis_natatrix,DD,17.98676657,
Serpentes,Myriopholis_perreti,UA,18.91281649,
Serpentes,Myriopholis_rouxestevae,LC,16.06129476,
Serpentes,Myriopholis_wilsoni,DD,18.64900105,
Serpentes,Myriopholis_yemenicus,DD,20.13403509,
Serpentes,Namibiana_gracilior,UA,20.36071775,
Serpentes,Namibiana_labialis,UA,20.04613048,
Serpentes,Namibiana_latifrons,UA,20.8924212,
Serpentes,Namibiana_occidentalis,UA,20.68967738,
Serpentes,Namibiana_rostrata,DD,20.06285382,
Serpentes,Natrix_maura,LC,19.29642292,
Serpentes,Natrix_natrix,LC,17.67188079,
Serpentes,Natrix_tessellata,LC,17.67188079,
Serpentes,Nothopsis_rugosus,LC,16.88454786,
Serpentes,Ophryacus_undulatus,VU,18.25873799,
Serpentes,Oreocalamus_hanitschi,LC,16.60800733,
Serpentes,Ovophis_convictus,LC,17.46384276,
Serpentes,Ovophis_okinavensis,UA,16.67579704,
Serpentes,Oxyrhabdium_leporinum,LC,20.05968676,
Serpentes,Oxyrhabdium_modestum,LC,20.05968676,
Serpentes,Parafimbrios_lao,UA,24.70578006,
Serpentes,Parahelicops_annamensis,DD,17.48815677,
Serpentes,Pararhabdophis_chapaensis,DD,18.00217259,
Serpentes,Pararhadinaea_melanogaster,VU,21.37823723,
Serpentes,Parastenophis_betsileanus,LC,31.28750593,
Serpentes,Paratapinophis_praemaxillaris,LC,16.88871195,
Serpentes,Pareas_boulengeri,LC,20.0707193,
Serpentes,Pareas_carinatus,LC,33.02196008,
Serpentes,Pareas_chinensis,UA,23.76713674,
Serpentes,Pareas_formosensis,LC,20.19677719,
Serpentes,Pareas_hamptoni,LC,27.59104872,
Serpentes,Pareas_iwasakii,DD,22.83207443,
Serpentes,Pareas_margaritophorus,LC,27.75123406,
Serpentes,Pareas_monticola,UA,32.5899526,
Serpentes,Pareas_nigriceps,DD,23.27292782,
Serpentes,Pareas_nuchalis,LC,33.1389719,
Serpentes,Pareas_stanleyi,DD,24.99539433,
Serpentes,Plagiopholis_blakewayi,LC,19.63799377,
Serpentes,Plagiopholis_delacouri,DD,19.13166273,
Serpentes,Plagiopholis_nuchalis,LC,18.56629767,
Serpentes,Plagiopholis_styani,LC,18.31660441,
Serpentes,Plagiopholis_unipostocularis,DD,18.82492002,
Serpentes,Platyplectrurus_madurensis,EN,18.81144157,
Serpentes,Platyplectrurus_trilineatus,DD,18.81144157,
Serpentes,Plectrurus_aureus,DD,16.221228,
Serpentes,Plectrurus_canaricus,DD,16.3825649,
Serpentes,Plectrurus_perroteti,LC,15.83119889,
Serpentes,Poecilopholis_cameronensis,UA,22.69034086,
Serpentes,Proatheris_superciliaris,UA,23.70450433,
Serpentes,Prosymna_frontalis,UA,18.36138518,
Serpentes,Prosymna_janii,LC,16.73689983,
Serpentes,Prosymna_ornatissima,CR,16.26857249,
Serpentes,Prosymna_ruspolii,UA,17.34661728,
Serpentes,Prosymna_visseri,UA,16.17640824,
Serpentes,Protobothrops_mangshanensis,EN,17.00633337,
Serpentes,Psammodynastes_pictus,UA,25.53771418,
Serpentes,Psammodynastes_pulverulentus,UA,25.53771418,
Serpentes,Psammophis_crucifer,UA,15.93621763,
Serpentes,Pseudaspis_cana,UA,36.19035413,
Serpentes,Pseudocerastes_fieldi,LC,18.26695296,
Serpentes,Pseudoxenodon_stejnegeri,LC,15.76345432,
Serpentes,Pseudoxyrhopus_analabe,NT,20.79419912,
Serpentes,Pseudoxyrhopus_heterurus,LC,16.93255443,
Serpentes,Pseudoxyrhopus_quinquelineatus,LC,17.77233244,
Serpentes,Pythonodipsas_carinata,UA,36.19035413,
Serpentes,Rhabdophis_chrysargos,LC,23.9574987,
Serpentes,Rhabdophis_himalayanus,UA,15.69892881,
Serpentes,Rhagerhis_moilensis,UA,16.42495934,
Serpentes,Rhamphiophis_rubropunctatus,LC,16.84240088,
Serpentes,Rhinoleptus_koniagui,LC,39.89484575,
Serpentes,Rhinoleptus_parkeri,DD,39.89484575,
Serpentes,Rhinophis_oxyrhynchus,LC,20.33804846,
Serpentes,Rhinophis_philippinus,UA,17.40218761,
Serpentes,Sanzinia_madagascariensis,LC,28.49903603,
Serpentes,Sanzinia_volontany,UA,28.49903603,
Serpentes,Scaphiodontophis_annulatus,LC,28.50485768,
Serpentes,Scaphiodontophis_venustissimus,UA,28.50485768,
Serpentes,Scaphiophis_albopunctatus,UA,17.03052124,
Serpentes,Scaphiophis_raffreyi,UA,17.03052124,
Serpentes,Siagonodon_acutirostris,UA,19.50094814,
Serpentes,Siagonodon_borrichianus,UA,20.36458413,
Serpentes,Siagonodon_cupinensis,UA,19.89467735,
Serpentes,Siagonodon_septemstriatus,UA,19.63138658,
Serpentes,Sibynophis_bistrigatus,DD,17.75008561,
Serpentes,Sibynophis_bivittatus,LC,18.62126644,
Serpentes,Sibynophis_geminatus,LC,16.78980882,
Serpentes,Sibynophis_melanocephalus,LC,17.30190478,
Serpentes,Sibynophis_sagittarius,UA,17.44656973,
Serpentes,Sibynophis_subpunctatus,UA,17.33277019,
Serpentes,Sibynophis_triangularis,NT,17.95984842,
Serpentes,Simoselaps_bimaculatus,UA,17.38756487,
Serpentes,Sinomicrurus_japonicus,NT,19.33153757,
Serpentes,Sinonatrix_aequifasciata,LC,17.71890771,
Serpentes,Sinonatrix_annularis,UA,17.7818673,
Serpentes,Sinonatrix_percarinata,LC,17.7818673,
Serpentes,Sinonatrix_yunnanensis,LC,17.71890771,
Serpentes,Stichophanes_ningshaanensis,DD,24.12758912,
Serpentes,Stoliczkia_borneensis,LC,23.80883235,
Serpentes,Stoliczkia_khasiensis,UA,23.80883235,
Serpentes,Subsessor_bocourti,LC,17.89346782,
Serpentes,Teretrurus_sanguineus,LC,24.62788345,
Serpentes,Tetracheilostoma_bilineatum,UA,17.28482591,
Serpentes,Thermophis_baileyi,NT,16.67898734,
Serpentes,Thermophis_zhaoermii,EN,16.67898734,
Serpentes,Toxicocalamus_loriae,UA,20.57325495,
Serpentes,Tricheilostoma_bicolor,LC,22.15119127,
Serpentes,Tricheilostoma_broadleyi,DD,23.39126471,
Serpentes,Tricheilostoma_dissimilis,UA,23.39988203,
Serpentes,Tricheilostoma_greenwelli,DD,22.96826915,
Serpentes,Tricheilostoma_sundewalli,UA,25.61121174,
Serpentes,Trimeresurus_gracilis,LC,16.67579704,
Serpentes,Tropidophis_battersbyi,UA,16.0667927,
Serpentes,Tropidophis_galacelidus,UA,16.35540824,
Serpentes,Tropidophis_grapiuna,UA,16.47066042,
Serpentes,Tropidophis_parkeri,UA,15.72526169,
Serpentes,Tropidophis_preciosus,UA,16.33605713,
